"Year","cbns","threshold","retirees","prop"
1980,6,0.35,44,0.136363636363636
1981,1,0.35,39,0.0256410256410256
1982,1,0.35,46,0.0217391304347826
1983,1,0.35,40,0.025
1984,2,0.35,39,0.0512820512820513
1985,9,0.35,52,0.173076923076923
1986,4,0.35,32,0.125
1987,1,0.35,30,0.0333333333333333
1988,0,0.35,32,0
1989,4,0.35,37,0.108108108108108
1990,6,0.35,48,0.125
1991,10,0.35,45,0.222222222222222
1992,7,0.35,42,0.166666666666667
1993,4,0.35,53,0.0754716981132075
1994,7,0.35,34,0.205882352941176
1995,8,0.35,44,0.181818181818182
1996,7,0.35,46,0.152173913043478
1997,6,0.35,35,0.171428571428571
1998,5,0.35,42,0.119047619047619
1999,5,0.35,48,0.104166666666667
2000,6,0.35,53,0.113207547169811
2001,6,0.35,54,0.111111111111111
2002,7,0.35,39,0.179487179487179
2003,3,0.35,40,0.075
2004,4,0.35,46,0.0869565217391304
2005,3,0.35,30,0.1
2006,5,0.35,42,0.119047619047619
2007,1,0.35,43,0.0232558139534884
2008,2,0.35,40,0.05
2009,6,0.35,45,0.133333333333333
2010,2,0.35,49,0.0408163265306122
2011,2,0.35,52,0.0384615384615385
2012,0,0.35,48,0
2013,4,0.35,42,0.0952380952380952
2014,2,0.35,46,0.0434782608695652
2015,2,0.35,54,0.037037037037037
2016,6,0.35,62,0.0967741935483871
2017,8,0.35,73,0.10958904109589
2018,10,0.35,63,0.158730158730159
1969,4,0.375,36,0.111111111111111
1970,0,0.375,43,0
1971,2,0.375,41,0.0487804878048781
1972,4,0.375,52,0.0769230769230769
1973,6,0.375,40,0.15
1974,4,0.375,44,0.0909090909090909
1975,5,0.375,37,0.135135135135135
1976,1,0.375,34,0.0294117647058824
1977,2,0.375,60,0.0333333333333333
1978,3,0.375,37,0.0810810810810811
1979,4,0.375,47,0.0851063829787234
1980,6,0.375,44,0.136363636363636
1981,1,0.375,39,0.0256410256410256
1982,1,0.375,46,0.0217391304347826
1983,1,0.375,40,0.025
1984,2,0.375,39,0.0512820512820513
1985,9,0.375,52,0.173076923076923
1986,4,0.375,32,0.125
1987,1,0.375,30,0.0333333333333333
1988,0,0.375,32,0
1989,2,0.375,37,0.0540540540540541
1990,6,0.375,48,0.125
1991,10,0.375,45,0.222222222222222
1992,7,0.375,42,0.166666666666667
1993,4,0.375,53,0.0754716981132075
1994,5,0.375,34,0.147058823529412
1995,8,0.375,44,0.181818181818182
1996,7,0.375,46,0.152173913043478
1997,6,0.375,35,0.171428571428571
1998,5,0.375,42,0.119047619047619
1999,5,0.375,48,0.104166666666667
2000,6,0.375,53,0.113207547169811
2001,6,0.375,54,0.111111111111111
2002,7,0.375,39,0.179487179487179
2003,3,0.375,40,0.075
2004,2,0.375,46,0.0434782608695652
2005,3,0.375,30,0.1
2006,5,0.375,42,0.119047619047619
2007,1,0.375,43,0.0232558139534884
2008,2,0.375,40,0.05
2009,6,0.375,45,0.133333333333333
2010,2,0.375,49,0.0408163265306122
2011,2,0.375,52,0.0384615384615385
2012,0,0.375,48,0
2013,4,0.375,42,0.0952380952380952
2014,2,0.375,46,0.0434782608695652
2015,2,0.375,54,0.037037037037037
2016,6,0.375,62,0.0967741935483871
2017,8,0.375,73,0.10958904109589
2018,10,0.375,63,0.158730158730159
1969,4,0.4,36,0.111111111111111
1970,0,0.4,43,0
1971,1,0.4,41,0.024390243902439
1972,4,0.4,52,0.0769230769230769
1973,5,0.4,40,0.125
1974,3,0.4,44,0.0681818181818182
1975,4,0.4,37,0.108108108108108
1976,1,0.4,34,0.0294117647058824
1977,2,0.4,60,0.0333333333333333
1978,3,0.4,37,0.0810810810810811
1979,4,0.4,47,0.0851063829787234
1980,6,0.4,44,0.136363636363636
1981,1,0.4,39,0.0256410256410256
1982,1,0.4,46,0.0217391304347826
1983,1,0.4,40,0.025
1984,2,0.4,39,0.0512820512820513
1985,9,0.4,52,0.173076923076923
1986,3,0.4,32,0.09375
1987,1,0.4,30,0.0333333333333333
1988,0,0.4,32,0
1989,2,0.4,37,0.0540540540540541
1990,6,0.4,48,0.125
1991,10,0.4,45,0.222222222222222
1992,7,0.4,42,0.166666666666667
1993,4,0.4,53,0.0754716981132075
1994,5,0.4,34,0.147058823529412
1995,5,0.4,44,0.113636363636364
1996,7,0.4,46,0.152173913043478
1997,6,0.4,35,0.171428571428571
1998,5,0.4,42,0.119047619047619
1999,5,0.4,48,0.104166666666667
2000,6,0.4,53,0.113207547169811
2001,6,0.4,54,0.111111111111111
2002,6,0.4,39,0.153846153846154
2003,2,0.4,40,0.05
2004,2,0.4,46,0.0434782608695652
2005,3,0.4,30,0.1
2006,5,0.4,42,0.119047619047619
2007,1,0.4,43,0.0232558139534884
2008,2,0.4,40,0.05
2009,6,0.4,45,0.133333333333333
2010,2,0.4,49,0.0408163265306122
2011,1,0.4,52,0.0192307692307692
2012,0,0.4,48,0
2013,4,0.4,42,0.0952380952380952
2014,2,0.4,46,0.0434782608695652
2015,2,0.4,54,0.037037037037037
2016,6,0.4,62,0.0967741935483871
2017,8,0.4,73,0.10958904109589
2018,8,0.4,63,0.126984126984127
1969,3,0.425,36,0.0833333333333333
1970,0,0.425,43,0
1971,1,0.425,41,0.024390243902439
1972,4,0.425,52,0.0769230769230769
1973,5,0.425,40,0.125
1974,3,0.425,44,0.0681818181818182
1975,4,0.425,37,0.108108108108108
1976,1,0.425,34,0.0294117647058824
1977,2,0.425,60,0.0333333333333333
1978,3,0.425,37,0.0810810810810811
1979,4,0.425,47,0.0851063829787234
1980,6,0.425,44,0.136363636363636
1981,1,0.425,39,0.0256410256410256
1982,1,0.425,46,0.0217391304347826
1983,1,0.425,40,0.025
1984,2,0.425,39,0.0512820512820513
1985,7,0.425,52,0.134615384615385
1986,3,0.425,32,0.09375
1987,1,0.425,30,0.0333333333333333
1988,0,0.425,32,0
1989,2,0.425,37,0.0540540540540541
1990,6,0.425,48,0.125
1991,7,0.425,45,0.155555555555556
1992,7,0.425,42,0.166666666666667
1993,4,0.425,53,0.0754716981132075
1994,5,0.425,34,0.147058823529412
1995,5,0.425,44,0.113636363636364
1996,7,0.425,46,0.152173913043478
1997,6,0.425,35,0.171428571428571
1998,5,0.425,42,0.119047619047619
1999,4,0.425,48,0.0833333333333333
2000,6,0.425,53,0.113207547169811
2001,6,0.425,54,0.111111111111111
2002,6,0.425,39,0.153846153846154
2003,2,0.425,40,0.05
2004,2,0.425,46,0.0434782608695652
2005,3,0.425,30,0.1
2006,5,0.425,42,0.119047619047619
2007,1,0.425,43,0.0232558139534884
2008,2,0.425,40,0.05
2009,6,0.425,45,0.133333333333333
2010,2,0.425,49,0.0408163265306122
2011,1,0.425,52,0.0192307692307692
2012,0,0.425,48,0
2013,3,0.425,42,0.0714285714285714
2014,2,0.425,46,0.0434782608695652
2015,2,0.425,54,0.037037037037037
2016,6,0.425,62,0.0967741935483871
2017,8,0.425,73,0.10958904109589
2018,8,0.425,63,0.126984126984127
1969,3,0.45,36,0.0833333333333333
1970,0,0.45,43,0
1971,1,0.45,41,0.024390243902439
1972,3,0.45,52,0.0576923076923077
1973,5,0.45,40,0.125
1974,3,0.45,44,0.0681818181818182
1975,4,0.45,37,0.108108108108108
1976,1,0.45,34,0.0294117647058824
1977,2,0.45,60,0.0333333333333333
1978,2,0.45,37,0.0540540540540541
1979,4,0.45,47,0.0851063829787234
1980,6,0.45,44,0.136363636363636
1981,1,0.45,39,0.0256410256410256
1982,1,0.45,46,0.0217391304347826
1983,1,0.45,40,0.025
1984,2,0.45,39,0.0512820512820513
1985,7,0.45,52,0.134615384615385
1986,3,0.45,32,0.09375
1987,0,0.45,30,0
1988,0,0.45,32,0
1989,2,0.45,37,0.0540540540540541
1990,6,0.45,48,0.125
1991,7,0.45,45,0.155555555555556
1992,7,0.45,42,0.166666666666667
1993,4,0.45,53,0.0754716981132075
1994,5,0.45,34,0.147058823529412
1995,5,0.45,44,0.113636363636364
1996,7,0.45,46,0.152173913043478
1997,6,0.45,35,0.171428571428571
1998,5,0.45,42,0.119047619047619
1999,3,0.45,48,0.0625
2000,5,0.45,53,0.0943396226415094
2001,6,0.45,54,0.111111111111111
2002,6,0.45,39,0.153846153846154
2003,2,0.45,40,0.05
2004,2,0.45,46,0.0434782608695652
2005,3,0.45,30,0.1
2006,5,0.45,42,0.119047619047619
2007,1,0.45,43,0.0232558139534884
2008,2,0.45,40,0.05
2009,6,0.45,45,0.133333333333333
2010,2,0.45,49,0.0408163265306122
2011,1,0.45,52,0.0192307692307692
2012,0,0.45,48,0
2013,3,0.45,42,0.0714285714285714
2014,2,0.45,46,0.0434782608695652
2015,2,0.45,54,0.037037037037037
2016,6,0.45,62,0.0967741935483871
2017,8,0.45,73,0.10958904109589
2018,8,0.45,63,0.126984126984127
1969,3,0.475,36,0.0833333333333333
1970,0,0.475,43,0
1971,1,0.475,41,0.024390243902439
1972,3,0.475,52,0.0576923076923077
1973,5,0.475,40,0.125
1974,3,0.475,44,0.0681818181818182
1975,3,0.475,37,0.0810810810810811
1976,1,0.475,34,0.0294117647058824
1977,2,0.475,60,0.0333333333333333
1978,2,0.475,37,0.0540540540540541
1979,3,0.475,47,0.0638297872340425
1980,6,0.475,44,0.136363636363636
1981,1,0.475,39,0.0256410256410256
1982,1,0.475,46,0.0217391304347826
1983,1,0.475,40,0.025
1984,2,0.475,39,0.0512820512820513
1985,7,0.475,52,0.134615384615385
1986,2,0.475,32,0.0625
1987,0,0.475,30,0
1988,0,0.475,32,0
1989,2,0.475,37,0.0540540540540541
1990,6,0.475,48,0.125
1991,7,0.475,45,0.155555555555556
1992,7,0.475,42,0.166666666666667
1993,3,0.475,53,0.0566037735849057
1994,5,0.475,34,0.147058823529412
1995,5,0.475,44,0.113636363636364
1996,6,0.475,46,0.130434782608696
1997,6,0.475,35,0.171428571428571
1998,4,0.475,42,0.0952380952380952
1999,3,0.475,48,0.0625
2000,5,0.475,53,0.0943396226415094
2001,6,0.475,54,0.111111111111111
2002,6,0.475,39,0.153846153846154
2003,1,0.475,40,0.025
2004,1,0.475,46,0.0217391304347826
2005,2,0.475,30,0.0666666666666667
2006,5,0.475,42,0.119047619047619
2007,1,0.475,43,0.0232558139534884
2008,2,0.475,40,0.05
2009,6,0.475,45,0.133333333333333
2010,2,0.475,49,0.0408163265306122
2011,1,0.475,52,0.0192307692307692
2012,0,0.475,48,0
2013,2,0.475,42,0.0476190476190476
2014,2,0.475,46,0.0434782608695652
2015,2,0.475,54,0.037037037037037
2016,6,0.475,62,0.0967741935483871
2017,5,0.475,73,0.0684931506849315
2018,8,0.475,63,0.126984126984127
1969,2,0.5,36,0.0555555555555556
1970,0,0.5,43,0
1971,1,0.5,41,0.024390243902439
1972,3,0.5,52,0.0576923076923077
1973,5,0.5,40,0.125
1974,3,0.5,44,0.0681818181818182
1975,3,0.5,37,0.0810810810810811
1976,1,0.5,34,0.0294117647058824
1977,2,0.5,60,0.0333333333333333
1978,2,0.5,37,0.0540540540540541
1979,3,0.5,47,0.0638297872340425
1980,6,0.5,44,0.136363636363636
1981,1,0.5,39,0.0256410256410256
1982,1,0.5,46,0.0217391304347826
1983,1,0.5,40,0.025
1984,2,0.5,39,0.0512820512820513
1985,7,0.5,52,0.134615384615385
1986,2,0.5,32,0.0625
1987,0,0.5,30,0
1988,0,0.5,32,0
1989,2,0.5,37,0.0540540540540541
1990,5,0.5,48,0.104166666666667
1991,7,0.5,45,0.155555555555556
1992,7,0.5,42,0.166666666666667
1993,3,0.5,53,0.0566037735849057
1994,5,0.5,34,0.147058823529412
1995,5,0.5,44,0.113636363636364
1996,6,0.5,46,0.130434782608696
1997,6,0.5,35,0.171428571428571
1998,4,0.5,42,0.0952380952380952
1999,3,0.5,48,0.0625
2000,5,0.5,53,0.0943396226415094
2001,6,0.5,54,0.111111111111111
2002,3,0.5,39,0.0769230769230769
2003,1,0.5,40,0.025
2004,1,0.5,46,0.0217391304347826
2005,2,0.5,30,0.0666666666666667
2006,5,0.5,42,0.119047619047619
2007,1,0.5,43,0.0232558139534884
2008,2,0.5,40,0.05
2009,6,0.5,45,0.133333333333333
2010,2,0.5,49,0.0408163265306122
2011,1,0.5,52,0.0192307692307692
2012,0,0.5,48,0
2013,2,0.5,42,0.0476190476190476
2014,1,0.5,46,0.0217391304347826
2015,2,0.5,54,0.037037037037037
2016,6,0.5,62,0.0967741935483871
2017,5,0.5,73,0.0684931506849315
2018,7,0.5,63,0.111111111111111
1969,2,0.525,36,0.0555555555555556
1970,0,0.525,43,0
1971,1,0.525,41,0.024390243902439
1972,3,0.525,52,0.0576923076923077
1973,5,0.525,40,0.125
1974,3,0.525,44,0.0681818181818182
1975,3,0.525,37,0.0810810810810811
1976,0,0.525,34,0
1977,1,0.525,60,0.0166666666666667
1978,2,0.525,37,0.0540540540540541
1979,3,0.525,47,0.0638297872340425
1980,6,0.525,44,0.136363636363636
1981,1,0.525,39,0.0256410256410256
1982,1,0.525,46,0.0217391304347826
1983,1,0.525,40,0.025
1984,2,0.525,39,0.0512820512820513
1985,7,0.525,52,0.134615384615385
1986,2,0.525,32,0.0625
1987,0,0.525,30,0
1988,0,0.525,32,0
1989,2,0.525,37,0.0540540540540541
1990,5,0.525,48,0.104166666666667
1991,6,0.525,45,0.133333333333333
1992,6,0.525,42,0.142857142857143
1993,3,0.525,53,0.0566037735849057
1994,5,0.525,34,0.147058823529412
1995,5,0.525,44,0.113636363636364
1996,6,0.525,46,0.130434782608696
1997,6,0.525,35,0.171428571428571
1998,4,0.525,42,0.0952380952380952
1999,3,0.525,48,0.0625
2000,5,0.525,53,0.0943396226415094
2001,6,0.525,54,0.111111111111111
2002,3,0.525,39,0.0769230769230769
2003,1,0.525,40,0.025
2004,1,0.525,46,0.0217391304347826
2005,2,0.525,30,0.0666666666666667
2006,5,0.525,42,0.119047619047619
2007,1,0.525,43,0.0232558139534884
2008,2,0.525,40,0.05
2009,6,0.525,45,0.133333333333333
2010,2,0.525,49,0.0408163265306122
2011,1,0.525,52,0.0192307692307692
2012,0,0.525,48,0
2013,2,0.525,42,0.0476190476190476
2014,1,0.525,46,0.0217391304347826
2015,2,0.525,54,0.037037037037037
2016,6,0.525,62,0.0967741935483871
2017,5,0.525,73,0.0684931506849315
2018,7,0.525,63,0.111111111111111
1969,2,0.55,36,0.0555555555555556
1970,0,0.55,43,0
1971,1,0.55,41,0.024390243902439
1972,3,0.55,52,0.0576923076923077
1973,3,0.55,40,0.075
1974,3,0.55,44,0.0681818181818182
1975,3,0.55,37,0.0810810810810811
1976,0,0.55,34,0
1977,1,0.55,60,0.0166666666666667
1978,2,0.55,37,0.0540540540540541
1979,3,0.55,47,0.0638297872340425
1980,6,0.55,44,0.136363636363636
1981,1,0.55,39,0.0256410256410256
1982,1,0.55,46,0.0217391304347826
1983,1,0.55,40,0.025
1984,2,0.55,39,0.0512820512820513
1985,5,0.55,52,0.0961538461538462
1986,2,0.55,32,0.0625
1987,0,0.55,30,0
1988,0,0.55,32,0
1989,2,0.55,37,0.0540540540540541
1990,5,0.55,48,0.104166666666667
1991,6,0.55,45,0.133333333333333
1992,5,0.55,42,0.119047619047619
1993,3,0.55,53,0.0566037735849057
1994,5,0.55,34,0.147058823529412
1995,5,0.55,44,0.113636363636364
1996,6,0.55,46,0.130434782608696
1997,6,0.55,35,0.171428571428571
1998,4,0.55,42,0.0952380952380952
1999,3,0.55,48,0.0625
2000,3,0.55,53,0.0566037735849057
2001,6,0.55,54,0.111111111111111
2002,3,0.55,39,0.0769230769230769
2003,1,0.55,40,0.025
2004,1,0.55,46,0.0217391304347826
2005,2,0.55,30,0.0666666666666667
2006,5,0.55,42,0.119047619047619
2007,1,0.55,43,0.0232558139534884
2008,2,0.55,40,0.05
2009,5,0.55,45,0.111111111111111
2010,2,0.55,49,0.0408163265306122
2011,1,0.55,52,0.0192307692307692
2012,0,0.55,48,0
2013,2,0.55,42,0.0476190476190476
2014,1,0.55,46,0.0217391304347826
2015,2,0.55,54,0.037037037037037
2016,6,0.55,62,0.0967741935483871
2017,3,0.55,73,0.0410958904109589
2018,7,0.55,63,0.111111111111111
1969,2,0.575,36,0.0555555555555556
1970,0,0.575,43,0
1971,1,0.575,41,0.024390243902439
1972,3,0.575,52,0.0576923076923077
1973,3,0.575,40,0.075
1974,3,0.575,44,0.0681818181818182
1975,3,0.575,37,0.0810810810810811
1976,0,0.575,34,0
1977,1,0.575,60,0.0166666666666667
1978,2,0.575,37,0.0540540540540541
1979,3,0.575,47,0.0638297872340425
1980,6,0.575,44,0.136363636363636
1981,1,0.575,39,0.0256410256410256
1982,1,0.575,46,0.0217391304347826
1983,1,0.575,40,0.025
1984,2,0.575,39,0.0512820512820513
1985,5,0.575,52,0.0961538461538462
1986,2,0.575,32,0.0625
1987,0,0.575,30,0
1988,0,0.575,32,0
1989,2,0.575,37,0.0540540540540541
1990,5,0.575,48,0.104166666666667
1991,6,0.575,45,0.133333333333333
1992,5,0.575,42,0.119047619047619
1993,3,0.575,53,0.0566037735849057
1994,5,0.575,34,0.147058823529412
1995,5,0.575,44,0.113636363636364
1996,4,0.575,46,0.0869565217391304
1997,6,0.575,35,0.171428571428571
1998,4,0.575,42,0.0952380952380952
1999,3,0.575,48,0.0625
2000,3,0.575,53,0.0566037735849057
2001,6,0.575,54,0.111111111111111
2002,3,0.575,39,0.0769230769230769
2003,1,0.575,40,0.025
2004,1,0.575,46,0.0217391304347826
2005,1,0.575,30,0.0333333333333333
2006,4,0.575,42,0.0952380952380952
2007,1,0.575,43,0.0232558139534884
2008,1,0.575,40,0.025
2009,5,0.575,45,0.111111111111111
2010,2,0.575,49,0.0408163265306122
2011,1,0.575,52,0.0192307692307692
2012,0,0.575,48,0
2013,2,0.575,42,0.0476190476190476
2014,1,0.575,46,0.0217391304347826
2015,2,0.575,54,0.037037037037037
2016,6,0.575,62,0.0967741935483871
2017,3,0.575,73,0.0410958904109589
2018,7,0.575,63,0.111111111111111
1969,2,0.6,36,0.0555555555555556
1970,0,0.6,43,0
1971,1,0.6,41,0.024390243902439
1972,3,0.6,52,0.0576923076923077
1973,3,0.6,40,0.075
1974,3,0.6,44,0.0681818181818182
1975,2,0.6,37,0.0540540540540541
1976,0,0.6,34,0
1977,1,0.6,60,0.0166666666666667
1978,2,0.6,37,0.0540540540540541
1979,3,0.6,47,0.0638297872340425
1980,6,0.6,44,0.136363636363636
1981,1,0.6,39,0.0256410256410256
1982,0,0.6,46,0
1983,1,0.6,40,0.025
1984,2,0.6,39,0.0512820512820513
1985,5,0.6,52,0.0961538461538462
1986,2,0.6,32,0.0625
1987,0,0.6,30,0
1988,0,0.6,32,0
1989,2,0.6,37,0.0540540540540541
1990,2,0.6,48,0.0416666666666667
1991,5,0.6,45,0.111111111111111
1992,5,0.6,42,0.119047619047619
1993,3,0.6,53,0.0566037735849057
1994,3,0.6,34,0.0882352941176471
1995,4,0.6,44,0.0909090909090909
1996,4,0.6,46,0.0869565217391304
1997,5,0.6,35,0.142857142857143
1998,4,0.6,42,0.0952380952380952
1999,2,0.6,48,0.0416666666666667
2000,3,0.6,53,0.0566037735849057
2001,5,0.6,54,0.0925925925925926
2002,3,0.6,39,0.0769230769230769
2003,1,0.6,40,0.025
2004,1,0.6,46,0.0217391304347826
2005,1,0.6,30,0.0333333333333333
2006,4,0.6,42,0.0952380952380952
2007,1,0.6,43,0.0232558139534884
2008,1,0.6,40,0.025
2009,5,0.6,45,0.111111111111111
2010,2,0.6,49,0.0408163265306122
2011,1,0.6,52,0.0192307692307692
2012,0,0.6,48,0
2013,1,0.6,42,0.0238095238095238
2014,1,0.6,46,0.0217391304347826
2015,2,0.6,54,0.037037037037037
2016,6,0.6,62,0.0967741935483871
2017,3,0.6,73,0.0410958904109589
2018,7,0.6,63,0.111111111111111
1969,2,0.625,36,0.0555555555555556
1970,0,0.625,43,0
1971,1,0.625,41,0.024390243902439
1972,3,0.625,52,0.0576923076923077
1973,3,0.625,40,0.075
1974,3,0.625,44,0.0681818181818182
1975,1,0.625,37,0.027027027027027
1976,0,0.625,34,0
1977,1,0.625,60,0.0166666666666667
1978,2,0.625,37,0.0540540540540541
1979,3,0.625,47,0.0638297872340425
1980,6,0.625,44,0.136363636363636
1981,1,0.625,39,0.0256410256410256
1982,0,0.625,46,0
1983,1,0.625,40,0.025
1984,2,0.625,39,0.0512820512820513
1985,5,0.625,52,0.0961538461538462
1986,2,0.625,32,0.0625
1987,0,0.625,30,0
1988,0,0.625,32,0
1989,2,0.625,37,0.0540540540540541
1990,2,0.625,48,0.0416666666666667
1991,4,0.625,45,0.0888888888888889
1992,5,0.625,42,0.119047619047619
1993,3,0.625,53,0.0566037735849057
1994,3,0.625,34,0.0882352941176471
1995,4,0.625,44,0.0909090909090909
1996,4,0.625,46,0.0869565217391304
1997,5,0.625,35,0.142857142857143
1998,4,0.625,42,0.0952380952380952
1999,2,0.625,48,0.0416666666666667
2000,3,0.625,53,0.0566037735849057
2001,5,0.625,54,0.0925925925925926
2002,3,0.625,39,0.0769230769230769
2003,1,0.625,40,0.025
2004,1,0.625,46,0.0217391304347826
2005,1,0.625,30,0.0333333333333333
2006,4,0.625,42,0.0952380952380952
2007,1,0.625,43,0.0232558139534884
2008,1,0.625,40,0.025
2009,5,0.625,45,0.111111111111111
2010,2,0.625,49,0.0408163265306122
2011,1,0.625,52,0.0192307692307692
2012,0,0.625,48,0
2013,1,0.625,42,0.0238095238095238
2014,1,0.625,46,0.0217391304347826
2015,2,0.625,54,0.037037037037037
2016,5,0.625,62,0.0806451612903226
2017,2,0.625,73,0.0273972602739726
2018,7,0.625,63,0.111111111111111
1969,0,0.65,36,0
1970,0,0.65,43,0
1971,1,0.65,41,0.024390243902439
1972,3,0.65,52,0.0576923076923077
1973,3,0.65,40,0.075
1974,3,0.65,44,0.0681818181818182
1975,1,0.65,37,0.027027027027027
1976,0,0.65,34,0
1977,1,0.65,60,0.0166666666666667
1978,1,0.65,37,0.027027027027027
1979,3,0.65,47,0.0638297872340425
1980,6,0.65,44,0.136363636363636
1981,0,0.65,39,0
1982,0,0.65,46,0
1983,1,0.65,40,0.025
1984,2,0.65,39,0.0512820512820513
1985,4,0.65,52,0.0769230769230769
1986,2,0.65,32,0.0625
1987,0,0.65,30,0
1988,0,0.65,32,0
1989,2,0.65,37,0.0540540540540541
1990,2,0.65,48,0.0416666666666667
1991,4,0.65,45,0.0888888888888889
1992,5,0.65,42,0.119047619047619
1993,2,0.65,53,0.0377358490566038
1994,3,0.65,34,0.0882352941176471
1995,4,0.65,44,0.0909090909090909
1996,4,0.65,46,0.0869565217391304
1997,5,0.65,35,0.142857142857143
1998,4,0.65,42,0.0952380952380952
1999,2,0.65,48,0.0416666666666667
2000,3,0.65,53,0.0566037735849057
2001,5,0.65,54,0.0925925925925926
2002,3,0.65,39,0.0769230769230769
2003,1,0.65,40,0.025
2004,1,0.65,46,0.0217391304347826
2005,1,0.65,30,0.0333333333333333
2006,4,0.65,42,0.0952380952380952
2007,1,0.65,43,0.0232558139534884
2008,0,0.65,40,0
2009,5,0.65,45,0.111111111111111
2010,2,0.65,49,0.0408163265306122
2011,1,0.65,52,0.0192307692307692
2012,0,0.65,48,0
2013,1,0.65,42,0.0238095238095238
2014,1,0.65,46,0.0217391304347826
2015,1,0.65,54,0.0185185185185185
2016,5,0.65,62,0.0806451612903226
2017,2,0.65,73,0.0273972602739726
2018,6,0.65,63,0.0952380952380952
1969,0,0.675,36,0
1970,0,0.675,43,0
1971,1,0.675,41,0.024390243902439
1972,3,0.675,52,0.0576923076923077
1973,3,0.675,40,0.075
1974,3,0.675,44,0.0681818181818182
1975,1,0.675,37,0.027027027027027
1976,0,0.675,34,0
1977,1,0.675,60,0.0166666666666667
1978,1,0.675,37,0.027027027027027
1979,3,0.675,47,0.0638297872340425
1980,4,0.675,44,0.0909090909090909
1981,0,0.675,39,0
1982,0,0.675,46,0
1983,1,0.675,40,0.025
1984,2,0.675,39,0.0512820512820513
1985,4,0.675,52,0.0769230769230769
1986,2,0.675,32,0.0625
1987,0,0.675,30,0
1988,0,0.675,32,0
1989,2,0.675,37,0.0540540540540541
1990,2,0.675,48,0.0416666666666667
1991,4,0.675,45,0.0888888888888889
1992,5,0.675,42,0.119047619047619
1993,2,0.675,53,0.0377358490566038
1994,3,0.675,34,0.0882352941176471
1995,4,0.675,44,0.0909090909090909
1996,4,0.675,46,0.0869565217391304
1997,5,0.675,35,0.142857142857143
