"Year","cbns","threshold","retirees","prop"
1976,29,-1.08,33,0.878787878787879
1977,40,-1.08,55,0.727272727272727
1978,23,-1.08,35,0.657142857142857
1979,30,-1.08,42,0.714285714285714
1980,38,-1.08,45,0.844444444444444
1981,25,-1.08,37,0.675675675675676
1982,29,-1.08,38,0.763157894736842
1983,28,-1.08,35,0.8
1984,34,-1.08,41,0.829268292682927
1985,42,-1.08,55,0.763636363636364
1986,36,-1.08,47,0.765957446808511
1987,26,-1.08,36,0.722222222222222
1988,33,-1.08,36,0.916666666666667
1989,38,-1.08,46,0.826086956521739
1990,37,-1.08,51,0.725490196078431
1991,36,-1.08,43,0.837209302325581
1992,40,-1.08,45,0.888888888888889
1993,38,-1.08,44,0.863636363636364
1994,27,-1.08,38,0.710526315789474
1995,38,-1.08,47,0.808510638297872
1996,29,-1.08,38,0.763157894736842
1997,27,-1.08,36,0.75
1998,35,-1.08,52,0.673076923076923
1999,40,-1.08,49,0.816326530612245
2000,36,-1.08,52,0.692307692307692
2001,53,-1.08,67,0.791044776119403
2002,38,-1.08,46,0.826086956521739
2003,36,-1.08,44,0.818181818181818
2004,34,-1.08,49,0.693877551020408
2005,34,-1.08,44,0.772727272727273
2006,40,-1.08,50,0.8
2007,50,-1.08,65,0.769230769230769
2008,47,-1.08,53,0.886792452830189
2009,33,-1.08,48,0.6875
2010,37,-1.08,51,0.725490196078431
2011,39,-1.08,58,0.672413793103448
2012,44,-1.08,56,0.785714285714286
2013,42,-1.08,57,0.736842105263158
2014,46,-1.08,57,0.807017543859649
2015,40,-1.08,58,0.689655172413793
2016,42,-1.08,60,0.7
2017,58,-1.08,69,0.840579710144927
2018,51,-1.08,62,0.82258064516129
1969,25,-1.05,32,0.78125
1970,29,-1.05,35,0.828571428571429
1971,34,-1.05,44,0.772727272727273
1972,36,-1.05,49,0.73469387755102
1973,36,-1.05,41,0.878048780487805
1974,33,-1.05,45,0.733333333333333
1975,27,-1.05,36,0.75
1976,27,-1.05,33,0.818181818181818
1977,40,-1.05,55,0.727272727272727
1978,23,-1.05,35,0.657142857142857
1979,30,-1.05,42,0.714285714285714
1980,35,-1.05,45,0.777777777777778
1981,25,-1.05,37,0.675675675675676
1982,29,-1.05,38,0.763157894736842
1983,25,-1.05,35,0.714285714285714
1984,34,-1.05,41,0.829268292682927
1985,42,-1.05,55,0.763636363636364
1986,34,-1.05,47,0.723404255319149
1987,26,-1.05,36,0.722222222222222
1988,33,-1.05,36,0.916666666666667
1989,38,-1.05,46,0.826086956521739
1990,37,-1.05,51,0.725490196078431
1991,36,-1.05,43,0.837209302325581
1992,40,-1.05,45,0.888888888888889
1993,37,-1.05,44,0.840909090909091
1994,27,-1.05,38,0.710526315789474
1995,38,-1.05,47,0.808510638297872
1996,28,-1.05,38,0.736842105263158
1997,26,-1.05,36,0.722222222222222
1998,35,-1.05,52,0.673076923076923
1999,40,-1.05,49,0.816326530612245
2000,36,-1.05,52,0.692307692307692
2001,53,-1.05,67,0.791044776119403
2002,38,-1.05,46,0.826086956521739
2003,33,-1.05,44,0.75
2004,34,-1.05,49,0.693877551020408
2005,34,-1.05,44,0.772727272727273
2006,36,-1.05,50,0.72
2007,46,-1.05,65,0.707692307692308
2008,47,-1.05,53,0.886792452830189
2009,33,-1.05,48,0.6875
2010,37,-1.05,51,0.725490196078431
2011,35,-1.05,58,0.603448275862069
2012,43,-1.05,56,0.767857142857143
2013,42,-1.05,57,0.736842105263158
2014,46,-1.05,57,0.807017543859649
2015,34,-1.05,58,0.586206896551724
2016,42,-1.05,60,0.7
2017,56,-1.05,69,0.811594202898551
2018,51,-1.05,62,0.82258064516129
1969,25,-1.02,32,0.78125
1970,28,-1.02,35,0.8
1971,34,-1.02,44,0.772727272727273
1972,36,-1.02,49,0.73469387755102
1973,35,-1.02,41,0.853658536585366
1974,33,-1.02,45,0.733333333333333
1975,26,-1.02,36,0.722222222222222
1976,26,-1.02,33,0.787878787878788
1977,39,-1.02,55,0.709090909090909
1978,21,-1.02,35,0.6
1979,30,-1.02,42,0.714285714285714
1980,34,-1.02,45,0.755555555555556
1981,22,-1.02,37,0.594594594594595
1982,27,-1.02,38,0.710526315789474
1983,25,-1.02,35,0.714285714285714
1984,34,-1.02,41,0.829268292682927
1985,42,-1.02,55,0.763636363636364
1986,34,-1.02,47,0.723404255319149
1987,23,-1.02,36,0.638888888888889
1988,30,-1.02,36,0.833333333333333
1989,37,-1.02,46,0.804347826086957
1990,35,-1.02,51,0.686274509803922
1991,34,-1.02,43,0.790697674418605
1992,40,-1.02,45,0.888888888888889
1993,37,-1.02,44,0.840909090909091
1994,27,-1.02,38,0.710526315789474
1995,38,-1.02,47,0.808510638297872
1996,28,-1.02,38,0.736842105263158
1997,25,-1.02,36,0.694444444444444
1998,35,-1.02,52,0.673076923076923
1999,40,-1.02,49,0.816326530612245
2000,36,-1.02,52,0.692307692307692
2001,53,-1.02,67,0.791044776119403
2002,37,-1.02,46,0.804347826086957
2003,33,-1.02,44,0.75
2004,34,-1.02,49,0.693877551020408
2005,34,-1.02,44,0.772727272727273
2006,35,-1.02,50,0.7
2007,46,-1.02,65,0.707692307692308
2008,47,-1.02,53,0.886792452830189
2009,30,-1.02,48,0.625
2010,36,-1.02,51,0.705882352941177
2011,34,-1.02,58,0.586206896551724
2012,42,-1.02,56,0.75
2013,38,-1.02,57,0.666666666666667
2014,37,-1.02,57,0.649122807017544
2015,34,-1.02,58,0.586206896551724
2016,39,-1.02,60,0.65
2017,56,-1.02,69,0.811594202898551
2018,50,-1.02,62,0.806451612903226
1969,25,-0.99,32,0.78125
1970,27,-0.99,35,0.771428571428571
1971,33,-0.99,44,0.75
1972,34,-0.99,49,0.693877551020408
1973,32,-0.99,41,0.780487804878049
1974,32,-0.99,45,0.711111111111111
1975,26,-0.99,36,0.722222222222222
1976,26,-0.99,33,0.787878787878788
1977,38,-0.99,55,0.690909090909091
1978,21,-0.99,35,0.6
1979,30,-0.99,42,0.714285714285714
1980,34,-0.99,45,0.755555555555556
1981,21,-0.99,37,0.567567567567568
1982,25,-0.99,38,0.657894736842105
1983,24,-0.99,35,0.685714285714286
1984,34,-0.99,41,0.829268292682927
1985,41,-0.99,55,0.745454545454545
1986,34,-0.99,47,0.723404255319149
1987,23,-0.99,36,0.638888888888889
1988,30,-0.99,36,0.833333333333333
1989,37,-0.99,46,0.804347826086957
1990,35,-0.99,51,0.686274509803922
1991,34,-0.99,43,0.790697674418605
1992,40,-0.99,45,0.888888888888889
1993,37,-0.99,44,0.840909090909091
1994,27,-0.99,38,0.710526315789474
1995,38,-0.99,47,0.808510638297872
1996,27,-0.99,38,0.710526315789474
1997,25,-0.99,36,0.694444444444444
1998,33,-0.99,52,0.634615384615385
1999,39,-0.99,49,0.795918367346939
2000,36,-0.99,52,0.692307692307692
2001,49,-0.99,67,0.73134328358209
2002,37,-0.99,46,0.804347826086957
2003,33,-0.99,44,0.75
2004,28,-0.99,49,0.571428571428571
2005,32,-0.99,44,0.727272727272727
2006,35,-0.99,50,0.7
2007,46,-0.99,65,0.707692307692308
2008,47,-0.99,53,0.886792452830189
2009,30,-0.99,48,0.625
2010,36,-0.99,51,0.705882352941177
2011,34,-0.99,58,0.586206896551724
2012,40,-0.99,56,0.714285714285714
2013,38,-0.99,57,0.666666666666667
2014,37,-0.99,57,0.649122807017544
2015,34,-0.99,58,0.586206896551724
2016,39,-0.99,60,0.65
2017,56,-0.99,69,0.811594202898551
2018,50,-0.99,62,0.806451612903226
1969,24,-0.96,32,0.75
1970,27,-0.96,35,0.771428571428571
1971,33,-0.96,44,0.75
1972,34,-0.96,49,0.693877551020408
1973,32,-0.96,41,0.780487804878049
1974,30,-0.96,45,0.666666666666667
1975,26,-0.96,36,0.722222222222222
1976,24,-0.96,33,0.727272727272727
1977,38,-0.96,55,0.690909090909091
1978,20,-0.96,35,0.571428571428571
1979,30,-0.96,42,0.714285714285714
1980,31,-0.96,45,0.688888888888889
1981,21,-0.96,37,0.567567567567568
1982,25,-0.96,38,0.657894736842105
1983,23,-0.96,35,0.657142857142857
1984,34,-0.96,41,0.829268292682927
1985,38,-0.96,55,0.690909090909091
1986,33,-0.96,47,0.702127659574468
1987,23,-0.96,36,0.638888888888889
1988,30,-0.96,36,0.833333333333333
1989,37,-0.96,46,0.804347826086957
1990,34,-0.96,51,0.666666666666667
1991,34,-0.96,43,0.790697674418605
1992,38,-0.96,45,0.844444444444444
1993,37,-0.96,44,0.840909090909091
1994,23,-0.96,38,0.605263157894737
1995,38,-0.96,47,0.808510638297872
1996,27,-0.96,38,0.710526315789474
1997,25,-0.96,36,0.694444444444444
1998,33,-0.96,52,0.634615384615385
1999,39,-0.96,49,0.795918367346939
2000,35,-0.96,52,0.673076923076923
2001,49,-0.96,67,0.73134328358209
2002,37,-0.96,46,0.804347826086957
2003,30,-0.96,44,0.681818181818182
2004,28,-0.96,49,0.571428571428571
2005,32,-0.96,44,0.727272727272727
2006,32,-0.96,50,0.64
2007,44,-0.96,65,0.676923076923077
2008,47,-0.96,53,0.886792452830189
2009,30,-0.96,48,0.625
2010,33,-0.96,51,0.647058823529412
2011,31,-0.96,58,0.53448275862069
2012,40,-0.96,56,0.714285714285714
2013,37,-0.96,57,0.649122807017544
2014,35,-0.96,57,0.614035087719298
2015,32,-0.96,58,0.551724137931034
2016,39,-0.96,60,0.65
2017,54,-0.96,69,0.782608695652174
2018,48,-0.96,62,0.774193548387097
1969,24,-0.93,32,0.75
1970,26,-0.93,35,0.742857142857143
1971,32,-0.93,44,0.727272727272727
1972,34,-0.93,49,0.693877551020408
1973,32,-0.93,41,0.780487804878049
1974,30,-0.93,45,0.666666666666667
1975,26,-0.93,36,0.722222222222222
1976,24,-0.93,33,0.727272727272727
1977,37,-0.93,55,0.672727272727273
1978,20,-0.93,35,0.571428571428571
1979,30,-0.93,42,0.714285714285714
1980,31,-0.93,45,0.688888888888889
1981,21,-0.93,37,0.567567567567568
1982,23,-0.93,38,0.605263157894737
1983,23,-0.93,35,0.657142857142857
1984,32,-0.93,41,0.780487804878049
1985,36,-0.93,55,0.654545454545455
1986,33,-0.93,47,0.702127659574468
1987,22,-0.93,36,0.611111111111111
1988,28,-0.93,36,0.777777777777778
1989,33,-0.93,46,0.717391304347826
1990,34,-0.93,51,0.666666666666667
1991,31,-0.93,43,0.720930232558139
1992,38,-0.93,45,0.844444444444444
1993,37,-0.93,44,0.840909090909091
1994,23,-0.93,38,0.605263157894737
1995,36,-0.93,47,0.765957446808511
1996,26,-0.93,38,0.684210526315789
1997,24,-0.93,36,0.666666666666667
1998,32,-0.93,52,0.615384615384615
1999,39,-0.93,49,0.795918367346939
2000,35,-0.93,52,0.673076923076923
2001,49,-0.93,67,0.73134328358209
2002,36,-0.93,46,0.782608695652174
2003,30,-0.93,44,0.681818181818182
2004,28,-0.93,49,0.571428571428571
2005,30,-0.93,44,0.681818181818182
2006,31,-0.93,50,0.62
2007,44,-0.93,65,0.676923076923077
2008,47,-0.93,53,0.886792452830189
2009,30,-0.93,48,0.625
2010,33,-0.93,51,0.647058823529412
2011,30,-0.93,58,0.517241379310345
2012,39,-0.93,56,0.696428571428571
2013,34,-0.93,57,0.596491228070175
2014,35,-0.93,57,0.614035087719298
2015,32,-0.93,58,0.551724137931034
2016,38,-0.93,60,0.633333333333333
2017,54,-0.93,69,0.782608695652174
2018,46,-0.93,62,0.741935483870968
1969,24,-0.9,32,0.75
1970,26,-0.9,35,0.742857142857143
1971,30,-0.9,44,0.681818181818182
1972,33,-0.9,49,0.673469387755102
1973,32,-0.9,41,0.780487804878049
1974,30,-0.9,45,0.666666666666667
1975,26,-0.9,36,0.722222222222222
1976,24,-0.9,33,0.727272727272727
1977,37,-0.9,55,0.672727272727273
1978,20,-0.9,35,0.571428571428571
1979,26,-0.9,42,0.619047619047619
1980,31,-0.9,45,0.688888888888889
1981,18,-0.9,37,0.486486486486487
1982,22,-0.9,38,0.578947368421053
1983,23,-0.9,35,0.657142857142857
1984,32,-0.9,41,0.780487804878049
1985,36,-0.9,55,0.654545454545455
1986,33,-0.9,47,0.702127659574468
1987,22,-0.9,36,0.611111111111111
1988,28,-0.9,36,0.777777777777778
1989,33,-0.9,46,0.717391304347826
1990,33,-0.9,51,0.647058823529412
1991,31,-0.9,43,0.720930232558139
1992,36,-0.9,45,0.8
1993,35,-0.9,44,0.795454545454545
1994,23,-0.9,38,0.605263157894737
1995,36,-0.9,47,0.765957446808511
1996,25,-0.9,38,0.657894736842105
1997,24,-0.9,36,0.666666666666667
1998,30,-0.9,52,0.576923076923077
1999,38,-0.9,49,0.775510204081633
2000,35,-0.9,52,0.673076923076923
2001,48,-0.9,67,0.716417910447761
2002,35,-0.9,46,0.760869565217391
2003,30,-0.9,44,0.681818181818182
2004,27,-0.9,49,0.551020408163265
2005,25,-0.9,44,0.568181818181818
2006,29,-0.9,50,0.58
2007,44,-0.9,65,0.676923076923077
2008,41,-0.9,53,0.773584905660377
2009,25,-0.9,48,0.520833333333333
2010,33,-0.9,51,0.647058823529412
2011,30,-0.9,58,0.517241379310345
2012,39,-0.9,56,0.696428571428571
2013,34,-0.9,57,0.596491228070175
2014,34,-0.9,57,0.596491228070175
2015,31,-0.9,58,0.53448275862069
2016,38,-0.9,60,0.633333333333333
2017,50,-0.9,69,0.72463768115942
2018,46,-0.9,62,0.741935483870968
1969,24,-0.87,32,0.75
1970,25,-0.87,35,0.714285714285714
1971,30,-0.87,44,0.681818181818182
1972,33,-0.87,49,0.673469387755102
1973,32,-0.87,41,0.780487804878049
1974,30,-0.87,45,0.666666666666667
1975,25,-0.87,36,0.694444444444444
1976,22,-0.87,33,0.666666666666667
1977,35,-0.87,55,0.636363636363636
1978,20,-0.87,35,0.571428571428571
1979,26,-0.87,42,0.619047619047619
1980,31,-0.87,45,0.688888888888889
1981,18,-0.87,37,0.486486486486487
1982,22,-0.87,38,0.578947368421053
1983,21,-0.87,35,0.6
1984,29,-0.87,41,0.707317073170732
1985,34,-0.87,55,0.618181818181818
1986,33,-0.87,47,0.702127659574468
1987,20,-0.87,36,0.555555555555556
1988,28,-0.87,36,0.777777777777778
1989,32,-0.87,46,0.695652173913043
1990,33,-0.87,51,0.647058823529412
1991,30,-0.87,43,0.697674418604651
1992,35,-0.87,45,0.777777777777778
1993,35,-0.87,44,0.795454545454545
1994,22,-0.87,38,0.578947368421053
1995,35,-0.87,47,0.74468085106383
1996,25,-0.87,38,0.657894736842105
1997,24,-0.87,36,0.666666666666667
1998,30,-0.87,52,0.576923076923077
1999,38,-0.87,49,0.775510204081633
2000,31,-0.87,52,0.596153846153846
2001,48,-0.87,67,0.716417910447761
2002,35,-0.87,46,0.760869565217391
2003,28,-0.87,44,0.636363636363636
2004,27,-0.87,49,0.551020408163265
2005,25,-0.87,44,0.568181818181818
2006,29,-0.87,50,0.58
2007,43,-0.87,65,0.661538461538462
2008,41,-0.87,53,0.773584905660377
2009,24,-0.87,48,0.5
2010,32,-0.87,51,0.627450980392157
2011,27,-0.87,58,0.46551724137931
2012,37,-0.87,56,0.660714285714286
2013,33,-0.87,57,0.578947368421053
2014,28,-0.87,57,0.491228070175439
2015,31,-0.87,58,0.53448275862069
2016,38,-0.87,60,0.633333333333333
2017,50,-0.87,69,0.72463768115942
2018,44,-0.87,62,0.709677419354839
1969,24,-0.84,32,0.75
1970,24,-0.84,35,0.685714285714286
1971,29,-0.84,44,0.659090909090909
1972,30,-0.84,49,0.612244897959184
1973,29,-0.84,41,0.707317073170732
1974,27,-0.84,45,0.6
1975,25,-0.84,36,0.694444444444444
1976,21,-0.84,33,0.636363636363636
1977,33,-0.84,55,0.6
1978,20,-0.84,35,0.571428571428571
1979,25,-0.84,42,0.595238095238095
1980,27,-0.84,45,0.6
1981,17,-0.84,37,0.459459459459459
1982,22,-0.84,38,0.578947368421053
1983,21,-0.84,35,0.6
1984,29,-0.84,41,0.707317073170732
1985,34,-0.84,55,0.618181818181818
1986,33,-0.84,47,0.702127659574468
1987,19,-0.84,36,0.527777777777778
1988,26,-0.84,36,0.722222222222222
1989,30,-0.84,46,0.652173913043478
1990,33,-0.84,51,0.647058823529412
1991,29,-0.84,43,0.674418604651163
1992,35,-0.84,45,0.777777777777778
1993,35,-0.84,44,0.795454545454545
1994,21,-0.84,38,0.552631578947368
1995,35,-0.84,47,0.74468085106383
1996,25,-0.84,38,0.657894736842105
1997,24,-0.84,36,0.666666666666667
1998,30,-0.84,52,0.576923076923077
1999,38,-0.84,49,0.775510204081633
2000,31,-0.84,52,0.596153846153846
2001,48,-0.84,67,0.716417910447761
2002,35,-0.84,46,0.760869565217391
2003,28,-0.84,44,0.636363636363636
2004,27,-0.84,49,0.551020408163265
2005,25,-0.84,44,0.568181818181818
2006,29,-0.84,50,0.58
2007,43,-0.84,65,0.661538461538462
2008,35,-0.84,53,0.660377358490566
2009,24,-0.84,48,0.5
2010,32,-0.84,51,0.627450980392157
2011,27,-0.84,58,0.46551724137931
2012,37,-0.84,56,0.660714285714286
2013,32,-0.84,57,0.56140350877193
2014,28,-0.84,57,0.491228070175439
2015,31,-0.84,58,0.53448275862069
2016,37,-0.84,60,0.616666666666667
2017,50,-0.84,69,0.72463768115942
2018,44,-0.84,62,0.709677419354839
1969,24,-0.81,32,0.75
1970,24,-0.81,35,0.685714285714286
1971,27,-0.81,44,0.613636363636364
1972,30,-0.81,49,0.612244897959184
1973,29,-0.81,41,0.707317073170732
1974,24,-0.81,45,0.533333333333333
1975,21,-0.81,36,0.583333333333333
1976,21,-0.81,33,0.636363636363636
1977,33,-0.81,55,0.6
1978,20,-0.81,35,0.571428571428571
1979,25,-0.81,42,0.595238095238095
1980,27,-0.81,45,0.6
1981,17,-0.81,37,0.459459459459459
1982,22,-0.81,38,0.578947368421053
1983,21,-0.81,35,0.6
1984,28,-0.81,41,0.682926829268293
1985,34,-0.81,55,0.618181818181818
1986,33,-0.81,47,0.702127659574468
1987,18,-0.81,36,0.5
1988,26,-0.81,36,0.722222222222222
1989,30,-0.81,46,0.652173913043478
1990,31,-0.81,51,0.607843137254902
1991,29,-0.81,43,0.674418604651163
1992,33,-0.81,45,0.733333333333333
1993,35,-0.81,44,0.795454545454545
1994,21,-0.81,38,0.552631578947368
1995,33,-0.81,47,0.702127659574468
1996,25,-0.81,38,0.657894736842105
1997,24,-0.81,36,0.666666666666667
1998,27,-0.81,52,0.519230769230769
1999,36,-0.81,49,0.73469387755102
2000,31,-0.81,52,0.596153846153846
2001,48,-0.81,67,0.716417910447761
2002,29,-0.81,46,0.630434782608696
2003,28,-0.81,44,0.636363636363636
2004,26,-0.81,49,0.530612244897959
2005,23,-0.81,44,0.522727272727273
2006,25,-0.81,50,0.5
2007,40,-0.81,65,0.615384615384615
2008,35,-0.81,53,0.660377358490566
2009,21,-0.81,48,0.4375
2010,32,-0.81,51,0.627450980392157
2011,27,-0.81,58,0.46551724137931
2012,37,-0.81,56,0.660714285714286
2013,32,-0.81,57,0.56140350877193
2014,27,-0.81,57,0.473684210526316
2015,28,-0.81,58,0.482758620689655
2016,37,-0.81,60,0.616666666666667
2017,47,-0.81,69,0.681159420289855
2018,43,-0.81,62,0.693548387096774
1969,22,-0.78,32,0.6875
1970,23,-0.78,35,0.657142857142857
1971,27,-0.78,44,0.613636363636364
1972,29,-0.78,49,0.591836734693878
1973,29,-0.78,41,0.707317073170732
1974,24,-0.78,45,0.533333333333333
1975,21,-0.78,36,0.583333333333333
1976,20,-0.78,33,0.606060606060606
1977,32,-0.78,55,0.581818181818182
1978,20,-0.78,35,0.571428571428571
1979,24,-0.78,42,0.571428571428571
1980,27,-0.78,45,0.6
1981,16,-0.78,37,0.432432432432432
1982,19,-0.78,38,0.5
1983,19,-0.78,35,0.542857142857143
1984,27,-0.78,41,0.658536585365854
1985,34,-0.78,55,0.618181818181818
1986,32,-0.78,47,0.680851063829787
1987,18,-0.78,36,0.5
1988,23,-0.78,36,0.638888888888889
1989,30,-0.78,46,0.652173913043478
1990,31,-0.78,51,0.607843137254902
1991,28,-0.78,43,0.651162790697674
1992,33,-0.78,45,0.733333333333333
1993,33,-0.78,44,0.75
1994,21,-0.78,38,0.552631578947368
1995,33,-0.78,47,0.702127659574468
1996,25,-0.78,38,0.657894736842105
1997,24,-0.78,36,0.666666666666667
1998,27,-0.78,52,0.519230769230769
1999,36,-0.78,49,0.73469387755102
2000,31,-0.78,52,0.596153846153846
2001,48,-0.78,67,0.716417910447761
2002,29,-0.78,46,0.630434782608696
2003,23,-0.78,44,0.522727272727273
2004,26,-0.78,49,0.530612244897959
2005,21,-0.78,44,0.477272727272727
2006,24,-0.78,50,0.48
2007,37,-0.78,65,0.569230769230769
2008,35,-0.78,53,0.660377358490566
2009,20,-0.78,48,0.416666666666667
2010,26,-0.78,51,0.509803921568627
2011,26,-0.78,58,0.448275862068966
2012,35,-0.78,56,0.625
2013,32,-0.78,57,0.56140350877193
2014,25,-0.78,57,0.43859649122807
2015,28,-0.78,58,0.482758620689655
2016,36,-0.78,60,0.6
2017,47,-0.78,69,0.681159420289855
2018,42,-0.78,62,0.67741935483871
1969,22,-0.75,32,0.6875
1970,23,-0.75,35,0.657142857142857
1971,27,-0.75,44,0.613636363636364
1972,29,-0.75,49,0.591836734693878
1973,29,-0.75,41,0.707317073170732
1974,24,-0.75,45,0.533333333333333
1975,21,-0.75,36,0.583333333333333
1976,19,-0.75,33,0.575757575757576
1977,31,-0.75,55,0.563636363636364
1978,20,-0.75,35,0.571428571428571
1979,24,-0.75,42,0.571428571428571
1980,27,-0.75,45,0.6
1981,16,-0.75,37,0.432432432432432
1982,19,-0.75,38,0.5
1983,19,-0.75,35,0.542857142857143
1984,27,-0.75,41,0.658536585365854
1985,30,-0.75,55,0.545454545454545
1986,32,-0.75,47,0.680851063829787
1987,17,-0.75,36,0.472222222222222
1988,23,-0.75,36,0.638888888888889
1989,28,-0.75,46,0.608695652173913
1990,31,-0.75,51,0.607843137254902
1991,28,-0.75,43,0.651162790697674
1992,31,-0.75,45,0.688888888888889
1993,33,-0.75,44,0.75
1994,21,-0.75,38,0.552631578947368
1995,33,-0.75,47,0.702127659574468
1996,25,-0.75,38,0.657894736842105
1997,22,-0.75,36,0.611111111111111
1998,27,-0.75,52,0.519230769230769
1999,36,-0.75,49,0.73469387755102
2000,30,-0.75,52,0.576923076923077
2001,46,-0.75,67,0.686567164179104
2002,29,-0.75,46,0.630434782608696
2003,23,-0.75,44,0.522727272727273
2004,26,-0.75,49,0.530612244897959
2005,21,-0.75,44,0.477272727272727
2006,24,-0.75,50,0.48
2007,37,-0.75,65,0.569230769230769
2008,35,-0.75,53,0.660377358490566
2009,20,-0.75,48,0.416666666666667
2010,26,-0.75,51,0.509803921568627
2011,23,-0.75,58,0.396551724137931
2012,35,-0.75,56,0.625
2013,27,-0.75,57,0.473684210526316
2014,25,-0.75,57,0.43859649122807
2015,26,-0.75,58,0.448275862068966
2016,33,-0.75,60,0.55
2017,43,-0.75,69,0.623188405797101
2018,42,-0.75,62,0.67741935483871
1969,22,-0.72,32,0.6875
1970,22,-0.72,35,0.628571428571429
1971,25,-0.72,44,0.568181818181818
1972,29,-0.72,49,0.591836734693878
1973,29,-0.72,41,0.707317073170732
1974,24,-0.72,45,0.533333333333333
1975,21,-0.72,36,0.583333333333333
1976,19,-0.72,33,0.575757575757576
1977,27,-0.72,55,0.490909090909091
1978,20,-0.72,35,0.571428571428571
1979,22,-0.72,42,0.523809523809524
1980,21,-0.72,45,0.466666666666667
1981,16,-0.72,37,0.432432432432432
1982,16,-0.72,38,0.421052631578947
1983,19,-0.72,35,0.542857142857143
1984,27,-0.72,41,0.658536585365854
1985,29,-0.72,55,0.527272727272727
1986,32,-0.72,47,0.680851063829787
1987,15,-0.72,36,0.416666666666667
1988,23,-0.72,36,0.638888888888889
1989,28,-0.72,46,0.608695652173913
1990,28,-0.72,51,0.549019607843137
1991,26,-0.72,43,0.604651162790698
1992,28,-0.72,45,0.622222222222222
1993,33,-0.72,44,0.75
1994,20,-0.72,38,0.526315789473684
1995,32,-0.72,47,0.680851063829787
1996,24,-0.72,38,0.631578947368421
1997,22,-0.72,36,0.611111111111111
1998,27,-0.72,52,0.519230769230769
1999,35,-0.72,49,0.714285714285714
2000,30,-0.72,52,0.576923076923077
2001,46,-0.72,67,0.686567164179104
2002,28,-0.72,46,0.608695652173913
2003,23,-0.72,44,0.522727272727273
2004,23,-0.72,49,0.469387755102041
2005,19,-0.72,44,0.431818181818182
2006,23,-0.72,50,0.46
2007,33,-0.72,65,0.507692307692308
2008,35,-0.72,53,0.660377358490566
2009,20,-0.72,48,0.416666666666667
2010,24,-0.72,51,0.470588235294118
2011,23,-0.72,58,0.396551724137931
2012,34,-0.72,56,0.607142857142857
2013,27,-0.72,57,0.473684210526316
2014,24,-0.72,57,0.421052631578947
2015,26,-0.72,58,0.448275862068966
2016,33,-0.72,60,0.55
2017,42,-0.72,69,0.608695652173913
2018,38,-0.72,62,0.612903225806452
1969,21,-0.69,32,0.65625
1970,22,-0.69,35,0.628571428571429
1971,23,-0.69,44,0.522727272727273
1972,28,-0.69,49,0.571428571428571
1973,27,-0.69,41,0.658536585365854
1974,24,-0.69,45,0.533333333333333
1975,21,-0.69,36,0.583333333333333
1976,19,-0.69,33,0.575757575757576
1977,27,-0.69,55,0.490909090909091
1978,20,-0.69,35,0.571428571428571
1979,22,-0.69,42,0.523809523809524
1980,21,-0.69,45,0.466666666666667
1981,14,-0.69,37,0.378378378378378
1982,16,-0.69,38,0.421052631578947
1983,17,-0.69,35,0.485714285714286
1984,26,-0.69,41,0.634146341463415
1985,29,-0.69,55,0.527272727272727
1986,29,-0.69,47,0.617021276595745
1987,15,-0.69,36,0.416666666666667
1988,21,-0.69,36,0.583333333333333
1989,28,-0.69,46,0.608695652173913
1990,28,-0.69,51,0.549019607843137
1991,25,-0.69,43,0.581395348837209
1992,26,-0.69,45,0.577777777777778
1993,33,-0.69,44,0.75
1994,20,-0.69,38,0.526315789473684
1995,32,-0.69,47,0.680851063829787
1996,23,-0.69,38,0.605263157894737
1997,21,-0.69,36,0.583333333333333
1998,25,-0.69,52,0.480769230769231
1999,35,-0.69,49,0.714285714285714
2000,30,-0.69,52,0.576923076923077
2001,45,-0.69,67,0.671641791044776
2002,28,-0.69,46,0.608695652173913
2003,20,-0.69,44,0.454545454545455
2004,23,-0.69,49,0.469387755102041
2005,19,-0.69,44,0.431818181818182
2006,23,-0.69,50,0.46
2007,31,-0.69,65,0.476923076923077
2008,34,-0.69,53,0.641509433962264
2009,16,-0.69,48,0.333333333333333
2010,21,-0.69,51,0.411764705882353
2011,23,-0.69,58,0.396551724137931
2012,34,-0.69,56,0.607142857142857
2013,27,-0.69,57,0.473684210526316
2014,24,-0.69,57,0.421052631578947
2015,26,-0.69,58,0.448275862068966
2016,33,-0.69,60,0.55
2017,42,-0.69,69,0.608695652173913
2018,38,-0.69,62,0.612903225806452
1969,21,-0.66,32,0.65625
1970,22,-0.66,35,0.628571428571429
1971,23,-0.66,44,0.522727272727273
1972,27,-0.66,49,0.551020408163265
1973,27,-0.66,41,0.658536585365854
1974,22,-0.66,45,0.488888888888889
1975,20,-0.66,36,0.555555555555556
1976,19,-0.66,33,0.575757575757576
1977,23,-0.66,55,0.418181818181818
1978,19,-0.66,35,0.542857142857143
1979,22,-0.66,42,0.523809523809524
1980,21,-0.66,45,0.466666666666667
1981,14,-0.66,37,0.378378378378378
1982,16,-0.66,38,0.421052631578947
1983,17,-0.66,35,0.485714285714286
1984,26,-0.66,41,0.634146341463415
1985,25,-0.66,55,0.454545454545455
1986,28,-0.66,47,0.595744680851064
1987,14,-0.66,36,0.388888888888889
1988,21,-0.66,36,0.583333333333333
1989,25,-0.66,46,0.543478260869565
